Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Time,Temperature(°C),Precipitation(mm),Cloudcover(%),Pressure(hPa),Wind Speed(km / h),Dewpoint(°C)
01 08 2018 12:00,533.648193359375,6.00856018066406,626.883677315269,15.8810596466064,01 08 2018 12:00,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 12:10,387.240692138671,5.4940071105957,467.277589661831,17.255220413208,01 08 2018 12:10,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 12:20,275.216186523437,5.05259895324707,349.027327597294,18.2155094146728,01 08 2018 12:20,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 12:30,308.076293945312,5.14592218399047,372.673570170009,15.5694599151611,01 08 2018 12:30,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 12:40,284.997802734375,5.00310516357421,336.762802163708,15.4508695602416,01 08 2018 12:40,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 12:50,455.074798583984,5.7706971168518,550.347367248586,11.7172298431396,01 08 2018 12:50,4.8,0.0,30,929.6,4.5,2.1
01 08 2018 13:00,347.29150390625,5.3570008277893,428.788714096876,18.4063491821289,01 08 2018 13:00,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 13:10,278.494812011718,4.94077682495117,321.582607628318,22.1725196838378,01 08 2018 13:10,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 13:20,319.986602783203,5.26578187942504,404.077898065,20.2546100616455,01 08 2018 13:20,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 13:30,527.352111816406,6.09217882156372,655.526900495645,18.8418807983398,01 08 2018 13:30,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 13:40,657.748413085937,6.47388076782226,795.81185936817,18.9321994781494,01 08 2018 13:40,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 13:50,653.427917480468,6.3736457824707,757.445839977553,23.2614994049072,01 08 2018 13:50,3.8,0.0,28,929.1,4.3,1.1
01 08 2018 14:00,831.12548828125,6.90347719192504,973.122984900555,22.5420398712158,01 08 2018 14:00,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 14:10,827.53271484375,6.84455394744873,947.520748784912,24.3250904083251,01 08 2018 14:10,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 14:20,813.2041015625,6.86838102340698,957.822732583145,26.0743999481201,01 08 2018 14:20,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 14:30,779.898620605468,6.75623512268066,909.929007219887,26.8635692596435,01 08 2018 14:30,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 14:40,742.268493652343,6.55830383300781,828.986483357545,31.7828006744384,01 08 2018 14:40,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 14:50,998.918212890625,7.27074384689331,1142.67881542406,36.3319206237792,01 08 2018 14:50,3.2,0.0,23,929.1,5.1,0.5
01 08 2018 15:00,1062.30102539062,7.36576890945434,1189.53485285849,39.5167388916015,01 08 2018 15:00,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 15:10,946.903625488281,7.10109615325927,1062.15536798665,37.732078552246,01 08 2018 15:10,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 15:20,1169.97399902343,7.6824722290039,1353.74554374478,40.3992691040039,01 08 2018 15:20,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 15:30,1002.16497802734,7.29397678375244,1154.01554345302,39.1221199035644,01 08 2018 15:30,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 15:40,954.926696777343,7.13762807846069,1079.16654638234,37.0409393310546,01 08 2018 15:40,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 15:50,875.350524902343,7.09872484207153,1061.05726177748,41.1254005432128,01 08 2018 15:50,3.1,0.0,29,929.1,6.4,0.3
01 08 2018 16:00,1068.88403320312,7.38996601104736,1201.67521812536,39.6454010009765,01 08 2018 16:00,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 16:10,1060.83703613281,7.50011014938354,1258.05647000799,39.7277488708496,01 08 2018 16:10,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 16:20,1192.06298828125,7.64277696609497,1332.55119221101,40.1179389953613,01 08 2018 16:20,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 16:30,982.379211425781,7.2575659751892,1136.2823456281,41.585578918457,01 08 2018 16:30,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 16:40,807.588623046875,6.88361692428588,964.446358839108,42.4530601501464,01 08 2018 16:40,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 16:50,1006.29498291015,7.33799791336059,1175.70689007476,44.254150390625,01 08 2018 16:50,3.0,0.0,28,928.7,6.4,0.2
01 08 2018 17:00,1138.83898925781,7.60619783401489,1313.1975091069,46.2217216491699,01 08 2018 17:00,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 17:10,1278.501953125,7.86042976379394,1451.1123405426,47.0027084350585,01 08 2018 17:10,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 17:20,1031.38098144531,7.43616819381713,1225.09729592588,51.767578125,01 08 2018 17:20,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 17:30,1093.01293945312,7.49274778366088,1254.21922276048,48.0214805603027,01 08 2018 17:30,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 17:40,964.195983886718,7.16501998901367,1092.038414826,46.6028900146484,01 08 2018 17:40,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 17:50,936.953186035156,7.13897991180419,1079.79943453514,48.8230209350585,01 08 2018 17:50,3.1,0.0,28,928.4,5.9,0.2
01 08 2018 18:00,1068.35302734375,7.41632223129272,1214.99737763525,48.0232200622558,01 08 2018 18:00,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 18:10,1207.06701660156,7.721932888031,1375.00880465214,50.6510696411132,01 08 2018 18:10,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 18:20,1244.18395996093,7.83838319778442,1438.84846714164,50.9028892517089,01 08 2018 18:20,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 18:30,1314.98596191406,7.96417903900146,1509.55067543198,52.8785095214843,01 08 2018 18:30,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 18:40,1206.39904785156,7.67323398590087,1348.7953641621,51.5246315002441,01 08 2018 18:40,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 18:50,1362.59204101562,8.10142421722412,1588.60210531118,57.4418487548828,01 08 2018 18:50,2.5,0.0,29,928.3,6.2,0.1
01 08 2018 19:00,1444.79895019531,8.28273296356201,1695.82234748731,55.0954818725585,01 08 2018 19:00,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 19:10,1380.24694824218,8.09276294708251,1583.55729526355,54.257038116455,01 08 2018 19:10,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 19:20,1435.52197265625,8.37262344360351,1750.05161994311,57.0420913696289,01 08 2018 19:20,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 19:30,1077.85095214843,7.40783882141113,1210.69803042795,58.5484199523925,01 08 2018 19:30,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 19:40,799.814025878906,6.79013395309448,924.247770952761,62.2902603149414,01 08 2018 19:40,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 19:50,705.867919921875,6.64112710952758,862.310007355452,65.4321517944335,01 08 2018 19:50,2.2,0.0,29,928.0,6.2,0.1
01 08 2018 20:00,563.83837890625,6.17288589477539,683.881403658157,64.1665573120117,01 08 2018 20:00,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 20:10,403.967102050781,5.51704978942871,473.917974183844,66.8519897460937,01 08 2018 20:10,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 20:20,546.232727050781,5.9316611289978,602.175364189805,64.3712310791015,01 08 2018 20:20,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 20:30,406.450408935546,5.36070489883422,429.807336297943,71.688850402832,01 08 2018 20:30,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 20:40,624.717407226562,6.42124414443969,775.527311665097,71.9564590454101,01 08 2018 20:40,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 20:50,1179.00695800781,7.77792310714721,1405.5034883606,69.2286834716796,01 08 2018 20:50,3.1,0.0,30,928.2,5.4,0.9
01 08 2018 21:00,1187.84802246093,7.86361694335937,1452.88983474479,72.4819564819335,01 08 2018 21:00,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 21:10,983.234680175781,6.9698839187622,1002.48904440549,76.2487869262695,01 08 2018 21:10,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 21:20,1890.5009765625,9.47205352783203,2451.64073823681,71.6893005371093,01 08 2018 21:20,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 21:30,1861.876953125,9.28980827331542,2332.23947341397,70.9756698608398,01 08 2018 21:30,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 21:40,1994.12902832031,9.6339464187622,2542.6689515614,71.7402267456054,01 08 2018 21:40,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 21:50,1782.55200195312,9.24379730224609,2302.19195886812,68.004280090332,01 08 2018 21:50,2.8,0.0,30,928.3,4.1,0.8
01 08 2018 22:00,1305.07202148437,8.10271072387695,1589.35206398738,69.6972427368164,01 08 2018 22:00,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 22:10,1029.78698730468,7.46356391906738,1239.13707198128,69.2341995239257,01 08 2018 22:10,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 22:20,1050.36499023437,7.53957080841064,1278.39218745305,71.324462890625,01 08 2018 22:20,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 22:30,1054.93603515625,7.57625198364257,1297.48198973317,71.9926223754882,01 08 2018 22:30,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 22:40,1147.44299316406,7.74546194076538,1387.77787457023,69.9402313232421,01 08 2018 22:40,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 22:50,1116.19897460937,7.77098083496093,1401.70207342172,62.9027290344238,01 08 2018 22:50,2.6,0.0,32,928.2,3.6,0.9
01 08 2018 23:00,1356.51000976562,8.17011737823486,1628.86852673621,61.6654510498046,01 08 2018 23:00,2.5,0.0,40,928.2,3.6,1.0
01 08 2018 23:10,1444.05395507812,8.19700908660888,1644.75267274367,63.9061889648437,01 08 2018 23:10,2.5,0.0,40,928.2,3.6,1.0
01 08 2018 23:20,1318.53698730468,8.01628112792968,1539.33399195584,70.9999389648437,01 08 2018 23:20,2.5,0.0,40,928.2,3.6,1.0
01 08 2018 23:30,1492.84899902343,8.35130786895751,1737.13201144347,69.038948059082,01 08 2018 23:30,2.5,0.0,40,928.2,3.6,1.0
01 08 2018 23:40,1628.54895019531,8.86858367919921,2059.6414521778,66.2962570190429,01 08 2018 23:40,2.5,0.0,40,928.2,3.6,1.0
01 08 2018 23:50,1816.63500976562,9.17930603027343,2260.16421013224,67.1331329345703,01 08 2018 23:50,2.5,0.0,40,928.2,3.6,1.0
02 08 2018 00:00,1867.53698730468,9.34650802612304,2369.32911834117,65.1652297973632,02 08 2018 00:00,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 00:10,2049.0439453125,9.47153854370117,2451.3026964616,62.7779388427734,02 08 2018 00:10,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 00:20,1892.52502441406,9.34660911560058,2369.39529978023,66.2374572753906,02 08 2018 00:20,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 00:30,2082.79907226562,9.62214183807373,2533.86926340266,61.7606506347656,02 08 2018 00:30,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 00:40,1820.74304199218,9.04985046386718,2176.17597275134,59.4689903259277,02 08 2018 00:40,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 00:50,1497.86901855468,8.52698612213134,1844.66089165019,57.7509803771972,02 08 2018 00:50,5.2,0.0,22,913.1,5.2,2.0
02 08 2018 01:00,1262.90502929687,7.92039108276367,1484.74277970922,57.920799255371,02 08 2018 01:00,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 01:10,1224.51904296875,7.93082284927368,1490.63407687566,52.4875793457031,02 08 2018 01:10,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 01:20,1254.39904785156,8.05212211608886,1559.98472131761,51.6765403747558,02 08 2018 01:20,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 01:30,1171.0830078125,7.89034223556518,1467.83942329272,49.7180786132812,02 08 2018 01:30,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 01:40,1223.69995117187,7.85736799240112,1449.40586698259,48.2451591491699,02 08 2018 01:40,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 01:50,1299.7490234375,8.02110004425048,1542.10290655563,43.3989181518554,02 08 2018 01:50,5.3,0.1,11,913.5,5.2,2.0
02 08 2018 02:00,1125.34802246093,7.65588521957397,1339.52812560702,44.1452903747558,02 08 2018 02:00,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 02:10,884.689819335937,7.05008316040039,1038.69461213792,42.0138206481933,02 08 2018 02:10,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 02:20,955.623779296875,7.2561240196228,1135.58390521937,42.2118606567382,02 08 2018 02:20,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 02:30,1147.94201660156,7.62672805786132,1324.03877736803,38.407600402832,02 08 2018 02:30,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 02:40,1154.19702148437,7.61207914352416,1316.29767434467,29.6196193695068,02 08 2018 02:40,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 02:50,1055.66198730468,7.57181215286254,1295.16194315394,35.5136413574218,02 08 2018 02:50,7.4,0.0,0,914.0,3.5,3.5
02 08 2018 03:00,915.487426757812,7.14555501937866,1082.88118776974,33.7054481506347,02 08 2018 03:00,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 03:10,960.396728515625,7.28546476364135,1149.8531648094,37.0078086853027,02 08 2018 03:10,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 03:20,1238.64099121093,7.88484096527099,1464.7556024715,36.1140708923339,02 08 2018 03:20,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 03:30,1317.90502929687,7.95701503753662,1505.47785146576,36.2178115844726,02 08 2018 03:30,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 03:40,1118.82495117187,7.49091386795043,1253.26760202866,35.6509704589843,02 08 2018 03:40,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 03:50,836.218872070312,7.02021217346191,1025.1135800071,37.8508110046386,02 08 2018 03:50,10.6,0.0,2,915.2,5.9,6.8
02 08 2018 04:00,778.557922363281,6.84597015380859,948.131145242105,40.4546012878417,02 08 2018 04:00,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 04:10,859.052185058593,7.05565881729125,1041.24235685194,44.7090911865234,02 08 2018 04:10,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 04:20,969.940490722656,7.34220123291015,1177.79264646064,45.0216407775878,02 08 2018 04:20,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 04:30,901.867370605468,7.07282304763793,1049.11070605334,44.7512016296386,02 08 2018 04:30,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 04:40,830.276916503906,6.90920495986938,975.634351614495,37.4370689392089,02 08 2018 04:40,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 04:50,1017.54302978515,7.29190111160278,1152.99959231443,42.6437797546386,02 08 2018 04:50,12.7,0.0,3,915.9,6.3,6.7
02 08 2018 05:00,741.226318359375,6.55427694320678,827.386022990208,42.2922210693359,02 08 2018 05:00,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 05:10,708.169921875,6.3697919845581,755.992688466564,46.7591209411621,02 08 2018 05:10,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 05:20,755.614685058593,6.68760395050048,881.352265536184,48.4112510681152,02 08 2018 05:20,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 05:30,781.281311035156,6.48454523086547,799.958828950764,38.8952407836914,02 08 2018 05:30,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 05:40,826.907775878906,6.79261684417724,925.30188768209,45.6258583068847,02 08 2018 05:40,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 05:50,639.050170898437,6.1404857635498,672.414728915306,55.3237380981445,02 08 2018 05:50,14.1,0.0,3,915.9,9.2,5.6
02 08 2018 06:00,687.555114746093,6.11370611190795,663.021914410208,43.8418998718261,02 08 2018 06:00,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 06:10,535.492126464843,5.88015222549438,585.298367820637,44.3824996948242,02 08 2018 06:10,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 06:20,776.379516601562,6.53358507156372,819.19082884455,33.7396011352539,02 08 2018 06:20,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 06:30,834.741027832031,6.62201499938964,854.551288616367,32.5937118530273,02 08 2018 06:30,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 06:40,650.9091796875,6.13145780563354,669.239657900288,37.2453689575195,02 08 2018 06:40,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 06:50,787.617980957031,6.41319704055786,772.453019255976,39.8664512634277,02 08 2018 06:50,14.4,0.3,46,915.5,17.3,5.2
02 08 2018 07:00,860.313171386718,6.76771879196166,914.764461843535,43.9709892272949,02 08 2018 07:00,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 07:10,593.781372070312,6.11149978637695,662.251475310507,50.6553611755371,02 08 2018 07:10,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 07:20,884.601623535156,6.81368112564086,934.274316188257,58.5159111022949,02 08 2018 07:20,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 07:30,454.377410888671,5.43785285949707,451.298557517398,54.586570739746,02 08 2018 07:30,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 07:40,660.091674804687,6.1579852104187,678.593982063952,45.133560180664,02 08 2018 07:40,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 07:50,586.758117675781,6.04990816116333,640.953866217061,42.1136093139648,02 08 2018 07:50,13.6,0.0,13,914.7,14.5,6.3
02 08 2018 08:00,649.418029785156,6.21541595458984,699.103713718829,38.8100204467773,02 08 2018 08:00,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 08:10,540.046325683593,5.67173814773559,519.787210114262,39.8020095825195,02 08 2018 08:10,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 08:20,978.317504882812,6.93967008590698,989.060035659742,34.5532188415527,02 08 2018 08:20,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 08:30,741.925598144531,6.31986713409423,737.313319597996,36.5565185546875,02 08 2018 08:30,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 08:40,913.898376464843,6.91773891448974,979.383603934035,36.9296607971191,02 08 2018 08:40,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 08:50,1020.69396972656,7.02487277984619,1027.22500937458,32.7235412597656,02 08 2018 08:50,9.7,0.3,53,914.7,16.9,5.9
02 08 2018 09:00,1177.49694824218,7.40022897720336,1206.85052300263,31.0759391784667,02 08 2018 09:00,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 09:10,1022.40600585937,7.1659870147705,1092.4946784429,34.0329093933105,02 08 2018 09:10,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 09:20,1418.873046875,8.06872653961181,1569.59580683349,30.4576396942138,02 08 2018 09:20,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 09:30,1138.08203125,7.46647691726684,1240.6366377446,26.9898605346679,02 08 2018 09:30,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 09:40,1773.13903808593,8.79724216461181,2014.19184304342,28.2415103912353,02 08 2018 09:40,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 09:50,1380.44995117187,8.04270935058593,1554.54866761395,23.9686908721923,02 08 2018 09:50,9.0,1.0,74,914.8,12.7,6.6
02 08 2018 10:00,1547.53002929687,8.40286064147949,1768.44104794488,20.3236198425292,02 08 2018 10:00,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 10:10,1318.35998535156,7.9830322265625,1520.29495476889,26.2008895874023,02 08 2018 10:10,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 10:20,1286.05603027343,7.90468406677246,1475.89472550709,25.9243907928466,02 08 2018 10:20,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 10:30,1039.83801269531,7.33500289916992,1174.22227388199,23.8655204772949,02 08 2018 10:30,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 10:40,1312.96594238281,7.95603322982788,1504.92010792041,25.3230209350585,02 08 2018 10:40,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 10:50,1413.541015625,8.13171195983886,1606.30063017099,26.1311302185058,02 08 2018 10:50,9.3,2.1,88,914.7,11.3,6.7
02 08 2018 11:00,1514.27099609375,8.45931339263916,1802.96407829045,25.9718494415283,02 08 2018 11:00,8.2,1.1,32,914.5,10.7,6.4
02 08 2018 11:10,1244.51599121093,7.74718809127807,1388.71727780349,25.2318496704101,02 08 2018 11:10,8.2,1.1,32,914.5,10.7,6.4
02 08 2018 11:20,2038.60705566406,9.48288917541503,2458.75397619872,25.5682106018066,02 08 2018 11:20,8.2,1.1,32,914.5,10.7,6.4
02 08 2018 11:30,1162.30102539062,7.94409322738647,1498.14551101041,29.9200592041015,02 08 2018 11:30,8.2,1.1,32,914.5,10.7,6.4
02 08 2018 11:40,0.0,9.85953330993652,2701.6249674028,12.3025197982788,02 08 2018 11:40,8.2,1.1,32,914.5,10.7,6.4
02 08 2018 12:00,0.0,7.63441276550292,1328.11068782195,0.0,02 08 2018 12:00,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 12:10,0.0,7.93050718307495,1490.45563220194,0.0,02 08 2018 12:10,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 12:20,1242.09204101562,9.64720439910888,2552.49368258291,32.5463981628417,02 08 2018 12:20,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 12:30,2589.78295898437,10.5615396499633,3094.62676178485,30.4201908111572,02 08 2018 12:30,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 12:40,2881.6689453125,10.9459800720214,3253.03397350686,28.4962902069091,02 08 2018 12:40,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 12:50,2501.23803710937,10.3346996307373,2983.25264353765,28.8448905944824,02 08 2018 12:50,7.0,0.0,20,914.3,8.6,6.2
02 08 2018 13:00,2408.38891601562,9.95752620697021,2765.40894968255,30.9252490997314,02 08 2018 13:00,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 13:10,2637.95288085937,10.5067796707153,3069.01440253581,31.9740695953369,02 08 2018 13:10,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 13:20,3084.36108398437,11.4254398345947,3402.84473734718,31.860969543457,02 08 2018 13:20,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 13:30,2991.24096679687,11.0790395736694,3299.64031724062,31.6999607086181,02 08 2018 13:30,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 13:40,3010.21801757812,11.2025995254516,3339.37991800101,32.0149688720703,02 08 2018 13:40,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 13:50,3365.8798828125,12.3737001419067,3568.46085195653,33.580768585205,02 08 2018 13:50,6.0,0.0,13,914.1,7.5,5.5
02 08 2018 14:00,3208.40795898437,11.4954204559326,3420.686242512,31.6439895629882,02 08 2018 14:00,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 14:10,3497.56494140625,12.4471197128295,3574.96453451661,28.9740104675292,02 08 2018 14:10,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 14:20,3473.52294921875,12.0892295837402,3535.14867257469,29.6501102447509,02 08 2018 14:20,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 14:30,3325.64306640625,11.9404296875,3512.38147928296,31.8855991363525,02 08 2018 14:30,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 14:40,546.679321289062,10.4477701187133,3040.51783085417,31.6316890716552,02 08 2018 14:40,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 14:50,0.0,10.6560697555541,3136.99672050918,30.1875,02 08 2018 14:50,5.6,0.0,5,914.0,7.8,5.1
02 08 2018 15:00,0.0,10.0851402282714,2843.91369548591,30.3654994964599,02 08 2018 15:00,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 15:10,0.0,10.4693002700805,3051.02387772639,30.6911296844482,02 08 2018 15:10,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 15:20,0.0,10.6217403411865,3121.87643482783,28.6296691894531,02 08 2018 15:20,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 15:30,0.0,10.3721199035644,3002.59716802931,36.818489074707,02 08 2018 15:30,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 15:40,0.0,10.264229774475,2945.74733057945,34.7502403259277,02 08 2018 15:40,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 15:50,0.0,10.8959302902221,3234.44728059019,33.3443489074707,02 08 2018 15:50,5.6,0.0,13,914.2,8.0,4.7
02 08 2018 16:00,1595.09204101562,13.6844100952148,3600.0,36.5755882263183,02 08 2018 16:00,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 16:10,3585.07299804687,13.8331604003906,3600.0,34.672191619873,02 08 2018 16:10,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 16:20,3530.69897460937,13.0586004257202,3600.0,32.7055511474609,02 08 2018 16:20,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 16:30,3558.498046875,12.928819656372,3597.47734562972,35.8354606628417,02 08 2018 16:30,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 16:40,3427.00708007812,12.191499710083,3548.63812774177,34.0383415222167,02 08 2018 16:40,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 16:50,3373.5029296875,11.9631795883178,3516.10799963059,35.905891418457,02 08 2018 16:50,6.0,0.0,9,914.3,7.9,4.4
02 08 2018 17:00,3271.86596679687,12.0410499572753,3528.18950849827,37.0149688720703,02 08 2018 17:00,5.6,0.0,1,914.5,7.1,4.1
02 08 2018 17:10,3036.7080078125,11.2498703002929,3353.70958642357,39.9775886535644,02 08 2018 17:10,5.6,0.0,1,914.5,7.1,4.1
